술 종류,술 이름,술 도수,술 재료,술 소개,술과 같이 먹는 음식
탁주(고도),김포 막걸리,6%,"쌀, 누룩, 정제수","1962년에 설립하여 현재 66년의 양조장 역사를 자랑하는 경기도 김포의 대표적인 양조장인 김포양조에서 생산한 막걸리이다. 엄선된 원료로 전통적인 비법으로 제조하면서도 위생적인 작업환경과 최첨단 현대시설장비로 제조하고 있다. 우리 몸에 좋은 효모균이 그대로 살아 있으며 자연 발효에 의한 탄산과 어우러져 전통탁주에서 느껴지는 감칠맛, 청량감이 뛰어난 제품이다. 시원한 단맛이 일품이고 탄산과 단맛이 적당하고, 부러운 목 넘김이 특징인 제품이다. 또한 향 또한 매우 좋다는 평가를 받고 있다. 제조사 김포양조는 전통주 제조에 대한 66년의 업력을 지니고 있는 제조사로 전통적인 기법으로 제조하면서도 현대인의 입맛도 사로잡는 제품을 생산하고 있다. 막 지은 밥과 바로 쪄낸 떡을 연상시키는 포근한 향과 은근한 쌀의 향이 어우러진 막걸리이다.","신선한 발효향이 은은하게 올라오고 단맛과 신맛, 쓴맛 등 전체적으로 오미의 조화가 잘 갖춰져 있는 막걸리다. 일반적인 막걸리 알코올 도수로 자극적이지 않고 편하게 즐길 수 있으며, 입 안의 느낌과 목 넘김이 가볍고 산뜻하다. 파전과 잘 어울린다."
탁주(고도),술예쁘다 생탁주,13%,"국내산 쌀, 누룩",술예쁘다 생탁주는 시중에 출시되어 있는 전통주와는 원료와 제조방법에서 완전히 차별화를 기하고 국내산 누룩과 1등급 평택 슈퍼오닝쌀만을 이용해 삼양주로 빚고 100일간의 발효과정과 장기 저온숙성 과정을 거쳐 탄생한 프리미엄 막걸리이다. 인공감미료 및 방부제는 사용하지 않은 순수 쌀과 누룩만으로 빚은 건강한 술이다. ;술예쁘다 생탁주는 차갑게 보관 했다가 와인잔에 따라 마신다. 얼음 한 두개를 넣어서 마시면 청량감을 더욱 높일 수 있다.,일체 첨가물을 넣지 않은 제품으로 고유의 부드러운 맛과 풍부한 유산균을 함유하고 있어 담백한 맛의 전류과 같은 한식과 매우 잘 어울린다.
탁주(고도),삼양춘 생탁주,12.5%,"강화섬쌀, 전통누룩, 정제수","삼양춘(三釀春)은 세 번 빚어 맛과 향이 뛰어난 최고급 발효주의 의미를 가지고 있다. 삼양춘은 ‘세 번 빚는다’라는 의미로서 삼양(三釀)을, ‘술은 겨울에 빚어 봄에 마셔야 맛있다’는 말에서 춘(春)을 취했다. 예로부터 세 번 빚는 최고급 발효주를 특별히 춘주(春酒)라 하였다 한다. 밀 누룩을 이용해 맑은 아이보리 색을 가지고 있으며 막걸리이지만 발효 기간이 길어 탄산에 의한 청량감은 없지만 술 자체의 산미가 전체 술 맛의 조화를 잘 갖게 만들어 준다.",일반 막걸리에 비해 알코올 도수가 높아 술이 가볍지 않고 묵직하며 술을 마시고 난 후에는 옅은 쓴맛이 양념된 낙지나 주꾸미 볶음류와 매우 잘 어울린다.
탁주(고도),미인탁주,10%,"찹쌀, 누룩, 정제수","미인탁주는 국내산 찹쌀과 우리밀누룩으로 빚고 일체의 인공첨가물이 들어가지 않은 프리미엄 막걸리이다. 일반적인 막걸리와 비교해 텁텁하지 않고 깔끔한 뒷맛을 자랑하는 막걸리로 찹쌀이 가진 본연의 맛과 살짝 감도는 달달함, 부드러운 목 넘김, 향긋한 향이 일품이다. 파주 민통선 내에서 직접 재배한 인삼을 활용하여 찐쌀의 풍미를 잡아 미인탁주만의 독특한 맛을 만들어내고 있다. 우리밀누룩을 사용해 연해 아이보리 색을 가지고 있으며, 완전 발효 후에 술을 걸러 탄산에 의한 청량감은 적으나 크림처럼 매우 부드러운 곡물 맛을 가지고 있는 것이 특징이다.",술을 입에 넣으면 처음 단맛이 느껴지지만 오래가지 않고 곡물의 부드러움이 입 전체를 감싸주면서 산뜻한 신맛이 음식을 당기게 만들어 돼지고기 등의 수육과 잘 어울린다.
탁주(고도),도문대작 생막걸리,10%,"강릉 쌀, 누룩, 갯방풍나물, 정제수","방풍도가에서 생산하고 있는 방풍막걸리 &quot;도문대작&quot;은 강릉 지역의 특산품인 방풍나물을 첨가해서 빚는 향약주이다. 도문대작 막걸리는 도수는 10%로 일반적으로 6%에 분포되어 있는 막걸리보다는 알코올 함량이 높다. 색은 뽀얀 두유색으로 묵직한 질감이 느껴진다. 향은 굉장히 드라이한 편이고 단맛은 거의 없고 산미가 있고 쓴맛이 많이 나는 막걸리이다. 또 탄산은 적은 편이어서 탁한 정도가 높고 입자는 곱고 부드러운 편이다. 튀지 않고 은은하게 올라오는 곡물 발효향이 좋고, 단맛이 적고 적절한 산미가 입 안의 느낌을 매우 깔끔하게 만들어 준다.",타 막걸리에 비해 도수가 높지만(10%) 자극적이지 않고 목 넘김이 부드럽다. 갈비찜과 잘 어울린다.
탁주(고도),아이원 막걸리,6%,"쌀, 밀, 입국, 누룩, 정제수",아이원 막걸리는 충북 옥천을 대표하는 막걸리로 알코올 도수 6도로 쌀과 밀을 혼합하여 생산하고 있다. 초기에는 제품명이 이원막걸리였으나 2016년 2월에 젊은 층도 좋아할 수 있는 현대적인 맛을 가미하여 아이원 막걸리로 재탄생 하였다. 아이원 막걸리는 오랜 전 시골 양조장에서 만들었던 막걸리의 맛을 간직하고 있다. 현재 양조장을 운영하고 있는 4대째 강현준 대표는 2016년부터 양조장 시설을 현대화 하였으나 근래 일반적인 스테인레스 발효조 보다는 300~400L 크기의 항아리를 이용해 발효하는 전통방식만은 고집하고 있다. 전통적인 지역 막걸리의 맛을 지키면서도 현대적인 맛을 가미한 아이원 막걸리는 이제 옥천 지역을 넘어 많은 곳에서 막걸리 애호가의 입맛을 사로잡고 있다.,"경쾌함과 발랄함, 그리고 생 특유의 신선함이 그대로 느껴지는 막걸리로 이원 양조장의 막걸리 중에서 대중적인 맛에 속한다. 옥천의 금강 상류에서 잡히는 빙어요리인 도리뱅뱅, 그리고 민물 매운탕과 같이 먹는 것이 가장 좋다. 묵직한 막걸리인 만큼 식감이 가벼운 도토리묵, 겉절이, 나물 등과 잘 어울린다."
탁주(고도),시인의마을,10%,"쌀(국내산), 누룩, 정제수",시인의 마을 우리쌀 막걸리는 충북 옥천을 대표하는 막걸리로 알코올 도수 10도로 국내산 쌀로 생산하고 있다. 대부분의 양조장이 흩임누룩을 사용하여 술을 빚지만 이원양조장은 자신들만의 누룩을 함께 사용하여 양조장 고유의 막걸리 맛을 지켜가고 있다.,"묵직한 막걸리 원액과 같은 느낌으로 진한 쌀 향이 올라온다. 얼음을 타서 온더록으로 마시는 것도 추천한다. 밥과 같은 쌀막걸리인 만큼 금강에서 잡히는 민물고기 매운탕과 같이 먹는 것이 좋다. 물론 밀 막걸리 만큼은 아니지만 원액에 가까운 만큼 묵직한 맛을 자랑하니, 식감이 가벼운 도토리묵, 겉절이, 나물 등도 좋다"
탁주(고도),월매 쌀막걸리(캔),6%,"백미, 말토올리고당, 정제수",월매쌀막걸리는 탄산과 막걸리의 절묘한 만남으로 탄생한 신세대 맞춤용 막걸리이다. 저온에서 완전숙성시킨 후 첨단 설비로 살균처리하고 천연탄산을 첨가했다. 신선하게 톡 쏘는 맛과 상큼한 맛이 일품이며 뒷맛이 개운하고 트림과 숙취가 없다. 캔 포장이라 휴대가 간편하고 장기 보존이 가능한 현대적인 막걸리이다.,"백색의 살균 캔 막걸리로 신선한 발효 향이 은은하게 올라오고 단맛과 신맛, 쓴맛 등 전체적으로 오미의 조화가 잘 갖춰져 있는 막걸리다. 일반적인 막걸리 알코올 도수로 자극적이지 않고 편하게 즐길 수 있으며, 입 안의 느낌과 목 넘김이 가볍고 산뜻하다. 파전과 잘 어울린다."
탁주(고도),호담 산양산삼 막걸리,6%,"쌀(경기미), 입국, 산양산삼, 정제수, 아스파탐","호담 산양산삼 막걸리는 천해의 자연에서 재배된 산양산삼과 경기미로 저온 숙성 발효시켜 산양산삼의 깊은 향과 진한 맛이 특징으로 숙취감이 적고 목 넘김이 부드러운 제품이다. 2017년 대한민국 우리술품평회에서 새롭게 신설된 베스트 오브 베스트상인 대통령상을 수상하여 최고의 제품으로 선정된 우수한 품질의 제품이다. 입국과 쌀을 이용한 하얀색의 생막걸리로 곡물 발효 향과 인삼 향이 가득하며, 단맛이 적고 신선한 산미가 전체적으로 술을 깔끔하게 만들어 주는 것이 특징이다.",입 안에 넣으면 삼의 느낌이 꽉 차고 알코올 도수가 높지 않아 자극적이지 않고 편하게 즐길 수 있다. 김치전과 잘 어울린다.
탁주(고도),생탁주,6%,"쌀, 올리고당, 사과농축액, 아스파탐, 효모, 정제수","농업회사법인㈜청산녹수에서 생산하고 있는 제품으로 막걸리 본연의 맛을 간직한 제품이다. 전남 장성군의 자랑인 편백나무숲 맑은 공기와 청정한 물, 국내산 쌀과 전통누룩으로 빚어 저온에서 숙성한 제품이다. ㈜청산녹수만의 전통 누룩을 사용하여 은은한 바나나 향과 부드러운 질감이 특징이다.",단맛이 적어 다양한 음식과의 조화를 만들 수 있다. 닭도리탕이나 양념된 고기류와 잘 어울린다.
탁주(고도),꿀막걸리,8%,"쌀(국내산), 벌꿀(국내산), 사과농축액, 효모, 정제효소","청산녹수만의 전통 누룩을 사용하여 전통적인 막걸리 맛을 지키면서 트랜디한 단맛을 자랑하는 제품이다. 청산녹수 꿀막걸리는 청산녹수 생탁에 천연 벌꿀을 가미하여 젊은 여성 소비자가 막걸리에 대한 거부감 없이 쉽게 접할 수 있도록 만든 제품이다. 전남 장성군의 자랑인 편백나무숲 맑은 공기와 청정한 물, 국내산 쌀과 전통누룩으로 빚어 저온에서 숙성한 제품이다. 독특하게 곡물의 고소함과 유자 향이 섞여 올라온다. 술을 입에 넣으면 단맛은 매우 적고 산미와 쓴맛의 조화가 매우 잘 갖춰져 있다.",목넘김은 매우 부드럽지만 쓴맛이 입 안의 느낌을 묵직하게 만들어 양념 갈비와 잘 어울린다.
탁주(고도),백련 생막걸리 snow (스노우),6%,"백미, 연잎, 정제수, 종국, 효모, 아스파탐, 물엿 등",간척지 토양에 서해안 해풍을 맞고 자란 충남 당진 쌀을 주원료로 깔끔한 맛을 내기 위해 백련잎을 첨가해 80년 전통의 발효전통으로 빚어낸 고품격 막걸리다. 부담없이 가볍게 즐길 수 있는 백련막걸리 보급형 제품으로 하얀 눈처럼 순백의 이미지와 시원하고 깔끔한 맛이 특징이 있다. 색은 희고 맑으며 은은하게 올라오는 달콤한 향기와 신선한 식물향이 난다. 전체적으로 오미의 균형을 잘 갖추고 있으며 목넘김이 매우 깔끔하다.,숯불바베큐와 잘 어울린다.
탁주(고도),우곡주,13%,쌀,"우곡주는 조선시대까지 양반과 부자층이 마셨던 주정 13도의 전통 탁주로 구연산이 주성분인 일반 탁주와 달리 젖산 외에 다양한 유기산을 풍부하게 함유하고 있어 별도의 조미료가 필요없는 자연의 맛 그대로 즐길 수 있는 술이다.  우곡주는 오랜 연구를 통해 발효미생물의 발효균형기술로 탄생한 제품으로, 국내산 유기농 백미를 사용한 첨가물이 없는 자연 그대로의 제품이다.",구절판과 어울린다.
탁주(고도),매화마름 호랑이 막걸리,7%,쌀,매화마름 호랑이 막걸리는 선조부터 물려받은 누룩과 양조기술로 빚은 발효과학이 많이 집약 되어 있는 프리미엄 막걸리다. 사용 된 누룩은 독자적으로 개발한 액상 누룩이며 제조방법 특허 보유 중인 배혜정도가 기술력의 상징이다. 호랑이 막걸리는 멸종위기식물 매화마름을 보존하는 한국내셔널트러스트의 매화마름쌀로 빚었다. 이 쌀은 논으로는 세계 최초로 람사르습지로 등록 된 강화 매화마름 군락지에 서식하는 논에서 수확한 유기농 쌀이다.,파전과 잘 어울린다.
탁주(고도),부자 송산포도,9%,"쌀, 누룩, 포도즙","고려시대부터 기록으로만 전해오던 쌀과 포도로 빚은 전통탁주를 배혜정도가의 노하우로 빚어낸 신개념 쌀포도 탁주다. 조선시대때 기록된 양주방에 나오는 포도주는 포도즙을 짜내어 찐 찹쌀과 소맥곡의 가루를 섞은 것이며, 중국의 북산주경에 나오는 포도주라 할 수 있는 것도 쌀밥과 소맥곡의 가루에 포도즙을 넣은 것이다. 고려시대 때 포도주라고 기록되어 있는 것은 배혜정도가의 부자 송산포도막걸리와 유사한 아시아식 포도주, 즉 쌀, 누룩, 포도즙으로 빚은 포도주라고 할 수 있다.",고기산적과 잘 어울린다.
탁주(고도),부자,"10%  
							 
								 13%  
							 
								 16%","쌀, 정제수, 고과당, 효모 등","쌀과 누룩으로만 빚어 자연이 숙성시키는 있는 그대로의 맛을 느낄 수 있으며 100% 경기미를 사용하여 음용감이 부드럽고 은은한 유백색의 기풍이 느껴지는 막걸리다. 부자 막걸리는 탁주와는 만드는 법이 약간 다른, 합주에 속하는 고급술이다.","텁텁함이 없고 뒷맛이 깨끗해 다양한 안주와 잘 어울린다. 전 혹은, 삼겹살과 즐기기 좋다."
탁주(고도),느린마을 막걸리,6%,"쌀, 국, 효모, 정제수","느린 마을 막걸리는 계절마다 맛이 약간씩 다르다. 쌀과 물, 누룩만을 이용해서 빚는 술이기 때문에 계절에 따라 온도와 습도 등 계절마다 다른 숙성 환경이 그 이유인데, 일체 다른 인공감미료를 넣지 않아 만들어 원재료 그대로의 맛을 느낄 수 있는 막걸리다. 여름에 잘 익은 과일향이 올라오고 독특한 단맛을 가지고 있는 것이 특징이며, 입 안에 연하게 남는 쓴맛이 음식과의 조화를 잘 이룬다.","막걸이와 전 조합도 좋지만 크리미함과 달콤함이 느껴져 매콤, 새콤한 음식과 궁합이 좋다."
탁주(고도),붉은 원숭이,10.8%,"쌀(국내산 경기미 100%), 누룩, 홍국, 정제수","붉은 원숭이는 술샘에서 장미를 그대로 말려놓은 것 같은 매력적인 홍국쌀로 만든 탁주다. 곡물의 부드러움을 잘 갖추고 있으며, 일반 막걸리와 달리 달지 않고 입안에 남는 끝맛이 깔끔한 것이 특징이다. 홍국쌀은 경기미를 자연발효 시켜 만드는 쌀로, 술샘은 이를 이용해 100% 수작업으로 붉은 원숭이를 빚는다.",바베큐와 잘 어울린다.
탁주(고도),왕피천을 품은 미소생막걸리,7%,"쌀, 누룩, 정제수",울진 왕피천에서 올라오는 맑은 물 맛과 쌀 막걸리 특유의 부드러움과 하늘하늘한 가벼움이 느껴지는 막걸리다. 경상북도 울진군에서 생산되는 막걸리이며 할아버지에서 손자에 이르기까지 3대에 걸쳐 약 90여년이라는 시간을 통해 그 내력을 이어오고 있는 제품이다. 다른 막걸리 제품과는 달리 막걸리 본연의 맛을 유지하기 위해 알코올 도수 7%를 유지하고 있으며 천연탄산의 청량감과 새콤달콤한 맛의 특징을 가지고 있다.,대게 또는 홍게찜과 잘 어울린다.
